 rka.D ,"","",h iobau ed,"",acttngire
Bristol Town Ward 6 , 326 , 11
Paris Town Wards 1 & 2 , 619 , 12
Randall Town Wards 1 - 5 ," 1,017 ", 23
Salem Town Wards 1 - 15 ," 2,918 ", 103
Somers Town Wards 1 - 4 ," 1,119 ", 24
Somers Town Wards 5 - 7 & 12 ," 1,117 ", 29
Somers Town Ward 8 , 225 , 5
Somers Town Wards 9 - 11 , 737 , 16
Wheatland Town Wards 1 - 5 ," 1,109 ", 22
Genoa City Village Ward 4 , 0 , 0
Paddock Lake Village Wards 1 - 5 ," 1,017 ", 42
Pleasant Prairie Village Wards 1 - 3 ," 1,182 ", 39
Pleasant Prairie Village Wards 4 & 5 , 770 , 28
Pleasant Prairie Village Wards 6 & 7 ," 1,234 ", 18
Pleasant Prairie Village Wards 8 - 11 ," 1,605 ", 46
Pleasant Prairie Village Wards 12 & 13 ," 1,286 ", 32
Silver Lake Village Wards 1 - 3 , 812 , 21
Twin Lakes Village Wards 1 - 7 ," 1,427 ", 38
Kenosha City Ward 1 , 748 , 0
Kenosha City Ward 2 , 812 , 1
Kenosha City Ward 3 , 725 , 2
Kenosha City Ward 4 , 742 , 1
Kenosha City Ward 5 , 887 , 2
Kenosha City Ward 6 , 847 , 0
Kenosha City Ward 7 , 891 , 0
"","","","","","",gn
.  tJre,"","",is bo,"","",i
bo ,"","",am ,"","",rtteca
Kenosha City Ward 8 ," 1,006 ", 0
Kenosha City Ward 9 ," 1,235 ", 0
Kenosha City Ward 10 , 875 , 3
Kenosha City Ward 11 , 809 , 0
Kenosha City Ward 12 , 799 , 0
Kenosha City Ward 13 , 672 , 0
Kenosha City Ward 14 , 392 , 0
Kenosha City Ward 15 , 496 , 0
Kenosha City Ward 16 , 582 , 0
Kenosha City Ward 17 , 898 , 0
Kenosha City Ward 18 , 660 , 2
Kenosha City Ward 19 , 683 , 1
Kenosha City Ward 20 , 678 , 0
Kenosha City Ward 21 , 780 , 0
Kenosha City Ward 22 , 558 , 0
Kenosha City Ward 23 , 662 , 2
Kenosha City Ward 24 , 867 , 0
Kenosha City Ward 25 , 922 , 1
Kenosha City Ward 26 , 956 , 0
Kenosha City Ward 27 ," 1,061 ", 0
Kenosha City Ward 28 , 919 , 0
Kenosha City Ward 29 ," 1,107 ", 3
Kenosha City Ward 30 , 755 , 0
Kenosha City Ward 31 , 899 , 0
Kenosha City Ward 32 , 757 , 0
Kenosha City Ward 33 , 722 , 0
Kenosha City Ward 34 , 989 , 1
Kenosha City Ward 35 , 0 , 0
"","","","","","",g
bo re.  tJ,"","",iob s am,"","",catrinte
Kenosha City Ward 36 , 43 , 0
Kenosha City Ward 37 , 2 , 0
Kenosha City Ward 38 , 0 , 0
Kenosha City Ward 39 , 14 , 0
Kenosha City Ward 40 , 26 , 0
Kenosha City Ward 41 , 2 , 0
Kenosha City Ward 42 , 1 , 0
Kenosha City Ward 43 , 4 , 0
Kenosha City Ward 44 , 1 , 0
Kenosha City Ward 45 , 0 , 0
Kenosha City Ward 46 , 1 , 0
Kenosha City Ward 47 , 0 , 0
Kenosha City Ward 48 , 0 , 0
Kenosha City Ward 49 , 0 , 0
w ,"",J.,"",ek ,ringe
redn ,za e ,re  g,"",re ab ,actt
Ahnapee Town , 316 , 215 , 0
Carlton Town Wards 1 & 2 , 313 , 288 , 0
Casco Town Wards 1 & 2 , 320 , 308 , 0
Franklin Town , 262 , 288 , 0
Lincoln Town , 276 , 226 , 0
Luxemburg Town Wards 1 & 2 , 423 , 381 , 0
Montpelier Town Wards 1 - 3 , 427 , 351 , 0
Pierce Town Wards 1 & 2 , 288 , 182 , 0
Red River Town Wards 1 - 3 , 483 , 322 , 0
West Kewaunee Town Wards 1 - 3 , 345 , 322 , 0
Casco Village , 157 , 141 , 0
Luxemburg Village Wards 1 & 2 , 617 , 488 , 0
Algoma City Wards 1 - 7 ," 1,008 ", 603 , 0
Kewaunee City Wards 1 - 5 , 824 , 767 , 1
"","","","","",gn
co .L  tt,"","",ro en ,"",acritte
Bangor Town , 259 , 4
Barre Town Wards 1 & 2 , 461 , 7
Burns Town , 429 , 3
Campbell Town Wards 1 - 6 ," 1,826 ", 25
Campbell Town Ward 7 , 27 , 0
Farmington Town Wards 1 - 3 , 754 , 3
Greenfield Town Wards 1 - 3 , 786 , 5
Hamilton Town Wards 1 - 3 ," 1,033 ", 7
Holland Town Wards 1 - 4 ," 1,387 ", 7
Medary Town Wards 1 & 2 , 672 , 10
Onalaska Town Wards 1 - 7 ," 2,435 ", 35
"Shelby Town Wards 1, 4 - 6 "," 1,489 ", 18
Shelby Town Wards 2 & 3 , 844 , 4
Washington Town , 226 , 2
Bangor Village Wards 1 & 2 , 531 , 5
Holmen Village Wards 1 - 10 ," 2,552 ", 44
Rockland Village , 222 , 2
West Salem Village Wards 1 - 6 ," 1,657 ", 11
La Crosse City Ward 1 ," 1,145 ", 30
La Crosse City Ward 2 , 940 , 22
La Crosse City Ward 3 , 761 , 29
La Crosse City Ward 4 , 915 , 34
La Crosse City Ward 5 ," 1,447 ", 27
La Crosse City Ward 6 ," 1,360 ", 41
La Crosse City Ward 7 , 939 , 54
La Crosse City Ward 8 ," 1,290 ", 34
La Crosse City Ward 9 ," 1,302 ", 20
La Crosse City Ward 10 ," 1,129 ", 27
"","","","","","",g
co tt . L,"","",o rn e,"","",cttanrei
La Crosse City Ward 11 , 839 , 40
La Crosse City Ward 12 , 878 , 32
La Crosse City Ward 13 , 835 , 19
La Crosse City Ward 14 ," 1,169 ", 20
La Crosse City Ward 15 ," 1,161 ", 16
La Crosse City Ward 16 ," 1,047 ", 15
La Crosse City Ward 17 ," 1,313 ", 12
La Crosse City Ward 18 , 4 , 0
La Crosse City Ward 19 , 5 , 0
La Crosse City Ward 20 , 0 , 0
La Crosse City Ward 21 , 0 , 0
Onalaska City Wards 1 - 4 ," 2,702 ", 25
Onalaska City Wards 5 - 8 & 13 ," 1,868 ", 24
Onalaska City Wards 9 - 12 ," 2,253 ", 29
.,"","","",""
"","","","",gn
h ra  Lttelo,o eh try,"","",acteirt
. L,"","","","","",g
t ,"","","","","",""
h ra telo ,"",o eh y tr,"","","",acteirnt
.,"","","","",""
"","","","","",r
a M  hlp,"","",tt ke ,"",cteignta
Ackley Town , 157 , 17
Ainsworth Town , 172 , 17
Antigo Town Wards 1 & 2 , 560 , 40
Elcho Town Wards 1 - 3 , 459 , 0
Evergreen Town , 184 , 17
Langlade Town Wards 1 & 2 , 159 , 11
Neva Town , 348 , 40
Norwood Town Wards 1 & 2 , 331 , 32
Parrish Town , 41 , 0
Peck Town , 97 , 26
Polar Town Wards 1 & 2 , 359 , 72
Price Town Wards 1 & 2 , 78 , 11
Rolling Town Wards 1 & 2 , 506 , 39
Summit Town , 55 , 2
Upham Town , 308 , 24
Vilas Town , 73 , 12
Wolf River Town Wards 1 & 2 , 311 , 9
White Lake Village , 98 , 4
Antigo City Ward 1 , 295 , 52
Antigo City Ward 2 , 306 , 40
Antigo City Ward 3 , 287 , 43
Antigo City Ward 4 , 276 , 40
Antigo City Ward 5 , 254 , 64
Antigo City Ward 6 , 251 , 43
Antigo City Ward 7 , 353 , 43
Antigo City Ward 8 , 278 , 50
Antigo City Ward 9 , 307 , 53
.,"","","","",""
"","","","","",r
a M  hlp,"","",tt ke ,"",cteignta
au . l M,"","",o ephtz ,"",no ,yun ,"","",actteigrn
Birch Town Wards 1 & 2 , 110 , 162 , 1
Bradley Town Wards 1 - 4 , 587 , 958 , 2
Corning Town , 165 , 274 , 4
Harding Town , 87 , 133 , 0
Harrison Town Wards 1 - 4 , 173 , 330 , 0
King Town , 224 , 331 , 0
Merrill Town Wards 1 - 5 , 500 ," 1,066 ", 12
Pine River Town Wards 1 - 3 , 328 , 697 , 3
Rock Falls Town Wards 1 & 2 , 100 , 238 , 0
Russell Town , 111 , 245 , 1
Schley Town Wards 1 & 2 , 150 , 304 , 2
Scott Town Wards 1 & 2 , 284 , 475 , 3
Skanawan Town , 79 , 137 , 2
Somo Town , 36 , 32 , 0
Tomahawk Town Wards 1 & 2 , 97 , 129 , 0
Wilson Town , 80 , 98 , 0
Merrill City Ward 1 , 181 , 425 , 1
Merrill City Ward 2 , 185 , 446 , 4
Merrill City Ward 3 , 208 , 325 , 4
Merrill City Ward 4 , 175 , 382 , 8
Merrill City Ward 5 , 159 , 370 , 3
Merrill City Ward 6 , 205 , 414 , 4
Merrill City Ward 7 , 179 , 397 , 2
Merrill City Ward 8 , 184 , 360 , 0
Tomahawk City Wards 1 - 6 , 678 ," 1,095 ", 8
"","","","","","","","","","",g
aul .  M,"","","",tzeo,"","",on ,u np yh,"",actterin
"","","",g
"","",r ,nir
a rk ,"",ho e r,actte
"","","",g
"","",r ,nir
a rk ,"",ho e r,actte
Manitowoc City Wards 1 & 2 ," 1,179 ", 5
"Manitowoc City Wards 3, 4 & 21 "," 1,295 ", 5
Manitowoc City Wards 5 & 6 , 979 , 8
Manitowoc City Wards 7 & 8 , 842 , 5
Manitowoc City Wards 9 & 10 ," 1,197 ", 1
Manitowoc City Wards 11 & 12 ," 1,362 ", 5
"Manitowoc City Wards 13, 14, 23 & 27 "," 1,171 ", 3
Manitowoc City Wards 15 & 16 ," 1,510 ", 2
"Manitowoc City Wards 17, 18, 22, 24 - 26, 28 - 30 & 32 "," 1,174 ", 2
"Manitowoc City Wards 19, 20 & 31 "," 1,483 ", 6
Two Rivers City Wards 1 - 3 ," 1,202 ", 3
"Two Rivers City Wards 4, 5, 10 & 11 "," 1,419 ", 7
Two Rivers City Wards 6 & 7 ," 1,081 ", 6
Two Rivers City Wards 8 & 9 ," 1,077 ", 9
"","","","","","",ign
lli .N ,"",la s d ta,"","","",acertt
Bergen Town , 321 , 1
Berlin Town , 375 , 4
Bern Town , 164 , 0
Bevent Town Wards 1 & 2 , 474 , 0
Brighton Town , 183 , 0
Cassel Town , 365 , 2
Cleveland Town , 436 , 2
Day Town Wards 1 & 2 , 344 , 2
Easton Town Wards 1 & 2 , 431 , 3
Eau Pleine Town , 294 , 0
Elderon Town , 258 , 0
Emmet Town , 343 , 1
Frankfort Town , 235 , 0
Franzen Town , 203 , 2
Green Valley Town , 201 , 0
Guenther Town , 130 , 1
Halsey Town , 209 , 0
Hamburg Town , 321 , 0
Harrison Town , 126 , 0
Hewitt Town , 225 , 3
Holton Town Wards 1 & 2 , 282 , 0
Hull Town , 237 , 0
Johnson Town , 284 , 0
Knowlton Town Wards 1 & 2 , 461 , 6
Knowlton Town Ward 3 , 291 , 2
Maine Town Wards 1 - 4 ," 1,028 ", 10
Marathon Town Wards 1 & 2 , 458 , 0
McMillan Town Wards 1 - 3 , 754 , 3
"","","","","","",ign
lli .N ,"",la s d ta,"","","",acertt
Mosinee Town Wards 1 - 3 , 877 , 6
Norrie Town , 396 , 1
Plover Town , 242 , 0
Reid Town Wards 1 & 2 , 565 , 0
Rib Falls Town , 369 , 2
Rib Mountain Town Wards 1 - 10 ," 3,120 ", 15
Rietbrock Town , 359 , 1
Ringle Town Wards 1 & 2 , 633 , 6
Spencer Town Wards 1 & 2 , 463 , 2
Stettin Town Wards 1 & 2 , 526 , 0
Stettin Town Wards 3 & 4 , 456 , 3
Texas Town Wards 1 & 2 , 760 , 2
Wausau Town Wards 1 - 3 , 946 , 0
Weston Town , 223 , 2
Wien Town , 292 , 0
Athens Village Wards 1 & 2 , 399 , 2
Birnamwood Village Ward 2 , 8 , 0
Brokaw Village , 66 , 0
Dorchester Village Ward 2 , 0 , 0
Edgar Village Wards 1 & 2 , 594 , 2
Edgar Village Ward 3 , 0 , 0
Elderon Village , 74 , 0
Fenwood Village , 67 , 1
Hatley Village Ward 1 , 198 , 1
Hatley Village Ward 2 , 4 , 0
Kronenwetter Village Wards 1 - 4 ," 1,340 ", 5
Kronenwetter Village Wards 5 - 8 ," 1,049 ", 13
Marathon City Village Wards 1 - 3 , 651 , 1
"","","","","","",ign
lli .N ,"",la s d ta,"","","",acertt
Rothschild Village Wards 1 & 2 , 683 , 4
Rothschild Village Wards 3 & 4 , 642 , 0
Rothschild Village Wards 5 & 6 , 764 , 6
Spencer Village Wards 1 - 4 , 700 , 1
Stratford Village Wards 1 & 2 , 489 , 3
Unity Village Ward 1 , 80 , 0
Weston Village Wards 1 & 2 , 791 , 13
Weston Village Wards 3 & 6 ," 1,067 ", 14
Weston Village Wards 4 & 5 , 959 , 4
"Weston Village Wards 7, 8 & 11 "," 1,070 ", 13
Weston Village Wards 9 & 10 , 674 , 5
Abbotsford City Ward 1 , 133 , 0
Colby City Ward 1 , 170 , 0
"Marshfield City Wards 21, 22 & 26 ", 152 , 0
Marshfield City Wards 28 - 32 , 32 , 0
"Mosinee City Wards 1, 2 & 6 ", 712 , 3
Mosinee City Wards 3 - 5 , 933 , 0
Schofield City Wards 1 & 2 , 409 , 3
Schofield City Wards 3 & 4 , 455 , 2
Wausau City Ward 1 , 667 , 1
Wausau City Ward 2 , 649 , 2
Wausau City Ward 3 , 376 , 0
Wausau City Ward 4 , 552 , 0
Wausau City Ward 5 , 88 , 0
Wausau City Ward 6 , 122 , 0
Wausau City Ward 7 , 83 , 1
Wausau City Ward 8 , 423 , 5
Wausau City Ward 9 , 442 , 3
"","","","","","",ign
lli .N ,"",la s d ta,"","","",acertt
Wausau City Ward 10 , 421 , 6
Wausau City Ward 11 , 589 , 14
Wausau City Ward 12 , 483 , 10
Wausau City Ward 13 , 503 , 4
Wausau City Ward 14 , 704 , 2
Wausau City Ward 15 , 706 , 1
Wausau City Ward 16 , 665 , 6
Wausau City Ward 17 , 641 , 7
Wausau City Ward 18 , 576 , 1
Wausau City Ward 19 , 596 , 1
Wausau City Ward 20 , 736 , 1
Wausau City Ward 21 , 624 , 0
Wausau City Ward 22 , 94 , 0
Wausau City Ward 23 , 442 , 3
Wausau City Ward 24 , 484 , 4
Wausau City Ward 25 , 535 , 6
Wausau City Ward 26 , 474 , 9
Wausau City Ward 27 , 615 , 3
Wausau City Ward 28 , 463 , 3
Wausau City Ward 29 , 63 , 0
Wausau City Ward 30 , 0 , 0
Wausau City Ward 31 , 0 , 0
Wausau City Ward 32 , 0 , 0
Wausau City Ward 33 , 0 , 0
Wausau City Ward 34 , 6 , 0
Wausau City Ward 35 , 10 , 0
Wausau City Ward 36 , 3 , 0
Wausau City Ward 37 , 0 , 0
"","","",ng
. ,d a ,"",eir
i  Nll,s t la,"",actt
Wausau City Ward 38 , 0 , 0
Wausau City Ward 39 , 0 , 0
Wausau City Ward 40 , 1 , 0
Wausau City Ward 41 , 0 , 0
Wausau City Ward 42 , 0 , 0
Wausau City Ward 43 , 0 , 0
Wausau City Ward 44 , 13 , 0
Wausau City Ward 45 , 0 , 0
Wausau City Ward 46 , 0 , 0
o sepirnh. J,"","",lu bm,"","",acttge
so ep .J  h,"","",m b lu,"","",acringtte
Marinette City Ward 6 , 372 , 7
Marinette City Ward 7 , 475 , 3
Marinette City Ward 8 , 468 , 4
Niagara City Wards 1 - 3 , 423 , 1
Peshtigo City Wards 1 - 3 & 8 , 480 , 0
Peshtigo City Wards 4 - 6 , 368 , 0
Peshtigo City Ward 7 , 99 , 0
"","",ng
"",r ,rei
itack,ufuo ,tc
Buffalo Town Wards 1 & 2 , 377 , 0
Crystal Lake Town , 211 , 1
Douglas Town , 273 , 0
Harris Town , 325 , 0
Mecan Town , 254 , 1
Montello Town Wards 1 - 3 , 343 , 0
Moundville Town Wards 1 & 2 , 180 , 1
Neshkoro Town Wards 1 & 2 , 234 , 0
Newton Town Wards 1 & 2 , 182 , 0
Oxford Town Wards 1 & 2 , 313 , 0
Packwaukee Town Wards 1 - 3 , 437 , 4
Shields Town , 208 , 1
Springfield Town , 260 , 0
Westfield Town Wards 1 & 2 , 288 , 5
Endeavor Village , 140 , 0
Neshkoro Village , 138 , 0
Oxford Village , 160 , 0
Westfield Village Wards 1 & 2 , 352 , 3
Montello City Wards 1 - 4 , 464 , 2
ar yR treob,"","","","",no ru,"",ttegirnca
"Menominee Town Wards 1, 3 - 5 ", 542 , 0
Menominee Town Ward 2 , 83 , 0
Almon Town Wards 1 & 2 , 169 , 1
Angelica Town Wards 1 - 3 , 602 , 1
Aniwa Town , 176 , 0
Bartelme Town , 100 , 5
Belle Plaine Town Wards 1 - 3 , 799 , 27
Birnamwood Town Wards 1 & 2 , 205 , 0
Fairbanks Town Wards 1 & 2 , 198 , 0
Germania Town , 112 , 0
Grant Town Wards 1 & 2 , 368 , 1
Green Valley Town Wards 1 & 2 , 307 , 4
Hartland Town , 317 , 1
Herman Town Wards 1 & 2 , 294 , 2
Hutchins Town , 198 , 0
Lessor Town Wards 1 & 2 , 400 , 0
Maple Grove Town Wards 1 & 2 , 331 , 0
Morris Town Wards 1 & 2 , 155 , 0
Navarino Town , 157 , 0
Pella Town , 323 , 1
Red Springs Town , 227 , 0
Richmond Town Wards 1 - 3 , 825 , 17
ary  R oebtr ,"","","","","",r un o ,"","",acttginre
Seneca Town , 203 , 0
Washington Town Wards 1 & 2 , 697 , 2
Waukechon Town Wards 1 & 2 , 334 , 1
Wescott Town Wards 1 - 5 ," 1,283 ", 16
Wittenberg Town Wards 1 & 2 , 268 , 0
Aniwa Village , 80 , 0
Birnamwood Village Ward 1 , 158 , 0
Bonduel Village Wards 1 & 2 , 536 , 0
Bowler Village , 81 , 1
Cecil Village , 179 , 1
Eland Village , 55 , 0
Gresham Village , 147 , 1
Mattoon Village , 127 , 1
Pulaski Village Ward 4 , 39 , 1
Tigerton Village , 244 , 0
Wittenberg Village Wards 1 & 2 , 243 , 0
Marion City Ward 4 , 5 , 0
Shawano City Wards 1 & 2 , 429 , 1
Shawano City Wards 3 & 4 , 402 , 2
Shawano City Wards 5 & 6 , 402 , 3
Shawano City Wards 7 & 8 , 352 , 2
Shawano City Wards 9 & 10 , 484 , 1
Shawano City Wards 11 & 12 , 496 , 0
. icah le  M,"","","","",c an n C,"","",actterign
l,"","","",ng
 .Mtteeahicann C c,"","","",irca
Whitefish Bay Village Ward 9 , 481 , 13
Whitefish Bay Village Ward 10 , 612 , 7
Whitefish Bay Village Wards 11 & 12 ," 1,007 ", 14
Cudahy City Wards 1 - 3 ," 1,400 ", 24
Cudahy City Wards 4 - 6 ," 1,280 ", 30
Cudahy City Wards 7 - 9 , 917 , 11
Cudahy City Ward 10 , 577 , 0
Cudahy City Wards 11 & 12 , 644 , 10
Cudahy City Wards 13 & 14 , 649 , 15
Cudahy City Ward 15 , 969 , 10
Franklin City Wards 1 - 4 ," 1,620 ", 26
Franklin City Wards 5 - 8 ," 1,708 ", 40
Franklin City Wards 9 - 12 ," 1,769 ", 37
Franklin City Wards 13 - 16 ," 1,753 ", 33
Franklin City Wards 17 - 20 ," 1,839 ", 46
Franklin City Wards 21 - 24 ," 1,777 ", 31
Glendale City Ward 1 , 529 , 6
Glendale City Wards 2 & 8 ," 1,032 ", 6
Glendale City Wards 3 & 9 , 918 , 18
Glendale City Wards 4 & 10 ," 1,010 ", 8
Glendale City Wards 5 & 11 , 988 , 13
Glendale City Wards 6 & 12 , 991 , 13
Glendale City Ward 7 , 314 , 10
Greenfield City Ward 1 , 722 , 17
Greenfield City Ward 2 , 756 , 15
Greenfield City Ward 3 , 565 , 12
Greenfield City Ward 4 , 611 , 7
Greenfield City Ward 5 , 663 , 11
 .ic ahle M ,"","","","",can n C,"","",actteirgn
Greenfield City Ward 6 , 586 , 8
Greenfield City Ward 7 , 686 , 7
Greenfield City Ward 8 , 685 , 6
Greenfield City Ward 9 , 711 , 13
Greenfield City Ward 10 , 582 , 6
Greenfield City Ward 11 , 635 , 9
Greenfield City Ward 12 , 552 , 10
Greenfield City Ward 13 , 450 , 3
Greenfield City Ward 14 , 624 , 5
Greenfield City Ward 15 , 382 , 5
Greenfield City Ward 16 , 420 , 4
Greenfield City Ward 17 , 573 , 1
Greenfield City Ward 18 , 614 , 12
Greenfield City Ward 19 , 806 , 6
Greenfield City Ward 20 , 754 , 12
Greenfield City Ward 21 , 592 , 6
Milwaukee City Ward 1 , 938 , 17
Milwaukee City Ward 2 , 626 , 4
Milwaukee City Ward 3 , 821 , 5
Milwaukee City Ward 4 , 430 , 5
Milwaukee City Ward 5 , 576 , 5
Milwaukee City Ward 6 , 578 , 7
Milwaukee City Ward 7 , 689 , 4
Milwaukee City Ward 8 , 589 , 5
Milwaukee City Ward 9 , 753 , 18
Milwaukee City Ward 10 , 803 , 12
Milwaukee City Ward 11 , 650 , 3
Milwaukee City Ward 12 , 733 , 9
l,"","","",ng
 .Mtteeahicann C c,"","","",irca
Milwaukee City Ward 13 , 671 , 4
Milwaukee City Ward 14 , 630 , 7
Milwaukee City Ward 15 ," 1,290 ", 13
Milwaukee City Ward 16 , 751 , 35
Milwaukee City Ward 17 ," 1,264 ", 23
Milwaukee City Ward 18 , 877 , 8
Milwaukee City Ward 19 , 786 , 9
Milwaukee City Ward 20 , 609 , 6
Milwaukee City Ward 21 , 683 , 6
Milwaukee City Ward 22 , 576 , 4
Milwaukee City Ward 23 , 554 , 13
Milwaukee City Ward 24 , 556 , 10
Milwaukee City Ward 25 , 658 , 6
Milwaukee City Ward 26 , 905 , 7
Milwaukee City Ward 27 ," 1,020 ", 17
Milwaukee City Ward 28 , 530 , 3
Milwaukee City Ward 29 , 608 , 7
Milwaukee City Ward 30 , 741 , 9
Milwaukee City Ward 31 , 928 , 6
Milwaukee City Ward 32 , 767 , 9
Milwaukee City Ward 33 , 876 , 5
Milwaukee City Ward 34 , 525 , 3
Milwaukee City Ward 35 , 765 , 4
Milwaukee City Ward 36 ," 1,076 ", 15
Milwaukee City Ward 37 ," 1,227 ", 19
Milwaukee City Ward 38 , 805 , 13
Milwaukee City Ward 39 ," 1,330 ", 28
Milwaukee City Ward 40 ," 1,193 ", 32
l,"","","",ng
 .Mtteeahicann C c,"","","",irca
Milwaukee City Ward 41 , 991 , 22
Milwaukee City Ward 42 ," 1,063 ", 23
Milwaukee City Ward 43 , 797 , 18
Milwaukee City Ward 44 ," 1,237 ", 39
Milwaukee City Ward 45 , 709 , 10
Milwaukee City Ward 46 , 729 , 12
Milwaukee City Ward 47 , 663 , 13
Milwaukee City Ward 48 , 742 , 26
Milwaukee City Ward 49 , 776 , 21
Milwaukee City Ward 50 , 610 , 7
Milwaukee City Ward 51 ," 1,235 ", 30
Milwaukee City Ward 52 ," 1,094 ", 20
Milwaukee City Ward 53 , 876 , 25
Milwaukee City Ward 54 ," 1,685 ", 35
Milwaukee City Ward 55 , 673 , 22
Milwaukee City Ward 56 , 995 , 13
Milwaukee City Ward 57 , 581 , 9
Milwaukee City Ward 58 ," 1,433 ", 35
Milwaukee City Ward 59 , 802 , 33
Milwaukee City Ward 60 , 739 , 26
Milwaukee City Ward 61 , 455 , 11
Milwaukee City Ward 62 , 632 , 11
Milwaukee City Ward 63 , 223 , 7
Milwaukee City Ward 64 , 556 , 5
Milwaukee City Ward 65 , 395 , 4
Milwaukee City Ward 66 , 376 , 5
Milwaukee City Ward 67 , 526 , 7
Milwaukee City Ward 68 , 279 , 8
l,"","","",ng
 .Mtteeahicann C c,"","","",irca
Milwaukee City Ward 69 , 277 , 5
Milwaukee City Ward 70 , 556 , 8
Milwaukee City Ward 71 , 770 , 10
Milwaukee City Ward 72 , 560 , 9
Milwaukee City Ward 73 , 381 , 9
Milwaukee City Ward 74 , 709 , 4
Milwaukee City Ward 75 , 686 , 6
Milwaukee City Ward 76 , 704 , 17
Milwaukee City Ward 77 , 795 , 13
Milwaukee City Ward 78 , 536 , 6
Milwaukee City Ward 79 , 537 , 7
Milwaukee City Ward 80 , 595 , 13
Milwaukee City Ward 81 , 535 , 11
Milwaukee City Ward 82 , 614 , 7
Milwaukee City Ward 83 , 515 , 6
Milwaukee City Ward 84 , 660 , 9
Milwaukee City Ward 85 , 468 , 9
Milwaukee City Ward 86 , 550 , 15
Milwaukee City Ward 87 , 463 , 16
Milwaukee City Ward 88 , 622 , 12
Milwaukee City Ward 89 , 663 , 22
Milwaukee City Ward 90 , 534 , 9
Milwaukee City Ward 91 , 482 , 16
Milwaukee City Ward 92 ," 1,019 ", 22
Milwaukee City Ward 93 , 547 , 16
Milwaukee City Ward 94 , 609 , 16
Milwaukee City Ward 95 , 775 , 12
Milwaukee City Ward 96 , 510 , 14
h l ae,"",n,"",ng
 .M cC c i ,"",an,"",acritte
Milwaukee City Ward 97 , 742 , 11
Milwaukee City Ward 98 , 573 , 8
Milwaukee City Ward 99 , 779 , 6
Milwaukee City Ward 100 , 730 , 3
Milwaukee City Ward 101 , 874 , 10
Milwaukee City Ward 102 , 511 , 8
Milwaukee City Ward 103 , 954 , 20
Milwaukee City Ward 104 , 447 , 7
Milwaukee City Ward 105 , 842 , 18
Milwaukee City Ward 106 , 516 , 8
Milwaukee City Ward 107 , 573 , 7
Milwaukee City Ward 108 , 703 , 8
Milwaukee City Ward 109 ," 1,004 ", 11
Milwaukee City Ward 110 ," 1,082 ", 42
Milwaukee City Ward 111 , 449 , 7
Milwaukee City Ward 112 , 659 , 2
Milwaukee City Ward 113 , 847 , 10
Milwaukee City Ward 114 , 574 , 5
Milwaukee City Ward 115 , 979 , 12
Milwaukee City Ward 116 , 608 , 9
Milwaukee City Ward 117 , 978 , 13
Milwaukee City Ward 118 , 681 , 12
Milwaukee City Ward 119 , 496 , 6
Milwaukee City Ward 120 , 810 , 15
Milwaukee City Ward 121 , 428 , 7
Milwaukee City Ward 122 , 585 , 9
Milwaukee City Ward 123 , 763 , 7
Milwaukee City Ward 124 , 699 , 13
l,"","","",ng
 .Mtteeahicann C c,"","","",irca
Milwaukee City Ward 125 , 686 , 6
Milwaukee City Ward 126 , 634 , 9
Milwaukee City Ward 127 , 819 , 6
Milwaukee City Ward 128 ," 1,022 ", 12
Milwaukee City Ward 129 , 706 , 5
Milwaukee City Ward 130 , 598 , 6
Milwaukee City Ward 131 , 412 , 1
Milwaukee City Ward 132 , 362 , 6
Milwaukee City Ward 133 , 251 , 2
Milwaukee City Ward 134 , 386 , 5
Milwaukee City Ward 135 , 558 , 8
Milwaukee City Ward 136 , 568 , 8
Milwaukee City Ward 137 , 531 , 3
Milwaukee City Ward 138 , 764 , 13
Milwaukee City Ward 139 , 280 , 1
Milwaukee City Ward 140 , 506 , 9
Milwaukee City Ward 141 , 376 , 3
Milwaukee City Ward 142 , 614 , 9
Milwaukee City Ward 143 , 358 , 6
Milwaukee City Ward 144 , 642 , 16
Milwaukee City Ward 145 , 641 , 4
Milwaukee City Ward 146 , 579 , 8
Milwaukee City Ward 147 , 751 , 8
Milwaukee City Ward 148 , 683 , 16
Milwaukee City Ward 149 ," 1,126 ", 6
Milwaukee City Ward 150 , 718 , 10
Milwaukee City Ward 151 , 533 , 9
Milwaukee City Ward 152 ," 1,285 ", 28
h l ae,"",n,"",ng
 .M cC c i ,"",an,"",acritte
Milwaukee City Ward 153 , 319 , 5
Milwaukee City Ward 154 , 777 , 11
Milwaukee City Ward 155 , 748 , 5
Milwaukee City Ward 156 , 802 , 13
Milwaukee City Ward 157 , 847 , 5
Milwaukee City Ward 158 , 788 , 12
Milwaukee City Ward 159 , 997 , 10
Milwaukee City Ward 160 , 556 , 10
Milwaukee City Ward 161 , 608 , 9
Milwaukee City Ward 162 , 775 , 8
Milwaukee City Ward 163 , 550 , 3
Milwaukee City Ward 164 , 619 , 5
Milwaukee City Ward 165 , 818 , 6
Milwaukee City Ward 166 , 776 , 4
Milwaukee City Ward 167 , 690 , 7
Milwaukee City Ward 168 , 781 , 20
Milwaukee City Ward 169 , 783 , 11
Milwaukee City Ward 170 , 897 , 9
Milwaukee City Ward 171 ," 1,046 ", 10
Milwaukee City Ward 172 ," 1,267 ", 9
Milwaukee City Ward 173 , 636 , 5
