"",nan,"",.D,"","",gin
om,rem ,"",a yre ,ies ,"",acttre
Potosi Town Wards 1 & 2 , 133 , 250 , 4
Smelser Town Wards 1 & 2 , 173 , 297 , 0
South Lancaster Town Wards 1 - 3 , 98 , 226 , 4
ro sey,"","","","","",lzo 
r le  D en,"","",s is ,a be ,"",o ffe h lngiretteac
ryeso ,"","","",lzo
lrenD e,iss ,e ab,"",otaeff h lengiretc
Livingston Village Ward 2 , 0 , 4 , 0
Montfort Village Ward 2 , 21 , 27 , 0
Muscoda Village Ward 3 , 12 , 11 , 0
Benton Town Wards 1 & 2 , 87 , 163 , 1
Benton Village , 297 , 176 , 0
Hazel Green Village Ward 3 , 3 , 10 , 0
Cuba City City Wards 6 & 7 , 54 , 69 , 0
Dayton Town , 161 , 199 , 0
Eagle Town , 99 , 184 , 0
Orion Town , 120 , 175 , 0
Richwood Town Wards 1 & 2 , 181 , 131 , 0
Boaz Village , 14 , 22 , 0
yerso ,"","","","",lo z,g
lre n D  e,"",iss,e ab ,"",ffelh eo ,tteinrca
"","","","","","","","","","","","","","","","","","","",gin
i ll ,"",u r os ,"","","",h e l ry,"","","",l ebs r ,"","","",r e om eu s t ,"","","","",acertt
Armenia Town , 125 , 167 , 32 , 0
Clearfield Town Wards 1 & 2 , 88 , 226 , 45 , 0
Cutler Town , 27 , 111 , 15 , 0
Finley Town , 5 , 25 , 7 , 0
Fountain Town , 58 , 144 , 51 , 0
Germantown Town Wards 1 & 2 , 231 , 425 , 72 , 0
Kildare Town , 82 , 157 , 40 , 0
Kingston Town , 6 , 13 , 1 , 0
Lemonweir Town Wards 1 - 4 , 206 , 471 , 136 , 0
Lindina Town Wards 1 & 2 , 73 , 236 , 65 , 1
Lisbon Town Wards 1 & 2 , 112 , 296 , 63 , 0
Lyndon Town Wards 1 & 2 , 243 , 267 , 74 , 0
Marion Town , 70 , 135 , 33 , 0
Necedah Town Wards 1 - 3 , 241 , 666 , 125 , 0
Orange Town , 53 , 188 , 30 , 0
Plymouth Town Wards 1 & 2 , 46 , 185 , 65 , 0
Seven Mile Creek Town Wards 1 & 2 , 38 , 108 , 17 , 0
Summit Town , 64 , 200 , 36 , 0
Wonewoc Town Wards 1 & 2 , 73 , 200 , 51 , 0
Camp Douglas Village , 68 , 158 , 33 , 0
Hustler Village , 19 , 65 , 7 , 0
Lyndon Station Village , 82 , 106 , 26 , 0
Necedah Village , 112 , 260 , 9 , 0
Union Center Village , 40 , 63 , 26 , 0
Wonewoc Village , 90 , 203 , 74 , 0
Elroy City Wards 1 - 5 , 225 , 361 , 76 , 0
Mauston City Wards 1 - 10 , 471 ," 1,038 ", 244 , 0
New Lisbon City Wards 1 - 6 , 141 , 440 , 70 , 0
"","","","","","","","","","","","","","",i
lil ,ru s o,"","",ehry l,"","",s leb r,"","",te rom es u ,"","","",acttegrn
Wisconsin Dells City Ward 7 , 0 , 0 , 0 , 0
Clifton Town , 65 , 130 , 27 , 0
Glendale Town , 95 , 162 , 36 , 0
Kendall Village , 82 , 106 , 32 , 0
Marshall Town , 98 , 228 , 9 , 0
Richland Town Wards 1 - 4 , 185 , 497 , 30 , 0
Rockbridge Town Wards 1 - 3 , 153 , 216 , 17 , 0
Westford Town Wards 1 & 2 , 98 , 146 , 19 , 0
Willow Town , 105 , 167 , 20 , 0
Cazenovia Village Ward 1 , 68 , 91 , 9 , 0
Richland Center City Ward 1 , 86 , 148 , 11 , 0
Richland Center City Ward 2 , 66 , 111 , 4 , 0
Richland Center City Ward 3 , 96 , 113 , 12 , 0
Richland Center City Ward 4 , 67 , 64 , 4 , 0
Richland Center City Ward 5 , 86 , 146 , 7 , 0
Richland Center City Ward 6 , 92 , 127 , 13 , 0
Richland Center City Ward 7 , 107 , 127 , 4 , 0
"","","","","","","","","",ring
l litte,os ru,"",ehry l,"","",lbrse ,"",om,euste rac
Richland Center City Ward 8 , 83 , 119 , 4 , 0
Richland Center City Ward 9 , 69 , 166 , 9 , 0
Richland Center City Ward 10 , 125 , 151 , 17 , 0
Richland Center City Ward 11 , 72 , 116 , 6 , 0
Richland Center City Ward 12 , 99 , 142 , 10 , 0
Dellona Town Wards 1 & 2 , 236 , 400 , 100 , 1
Excelsior Town Wards 1 - 3 , 170 , 454 , 242 , 0
Freedom Town , 43 , 135 , 80 , 0
Ironton Town , 55 , 216 , 38 , 0
La Valle Town Wards 1 & 2 , 183 , 415 , 120 , 0
Reedsburg Town Wards 1 - 4 , 130 , 374 , 135 , 0
Washington Town , 64 , 206 , 108 , 0
Westfield Town Wards 1 & 2 , 40 , 177 , 90 , 0
Winfield Town Wards 1 & 2 , 81 , 240 , 89 , 0
Woodland Town , 87 , 218 , 46 , 0
Cazenovia Village Ward 2 , 0 , 4 , 6 , 0
Ironton Village , 23 , 58 , 19 , 0
La Valle Village , 62 , 105 , 37 , 0
Lime Ridge Village , 30 , 42 , 34 , 0
Loganville Village , 18 , 90 , 38 , 0
North Freedom Village , 60 , 137 , 120 , 0
Rock Springs Village , 37 , 73 , 101 , 0
"","","","","","","","","","","","","","","","",g
lli ,ur so ,"","",ehr yl ,"","","",lbers ,"","",om,euste r ,"","","",acinrett
Reedsburg City Wards 1 - 3 & 13 , 257 , 479 , 162 , 0
"Reedsburg City Wards 4, 6, 11 & 14 ", 329 , 603 , 179 , 0
"Reedsburg City Wards 7, 8, 10 & 15 ", 305 , 677 , 202 , 1
"Reedsburg City Wards 5, 9, 12 & 16 ", 206 , 416 , 132 , 0
"","","","","",.J nnge ,"",e ,ir
o dd,"",re lli ,"","",t h p e,"",e s re,actte
Arena Town Wards 1 & 2 , 470 , 382 , 0
Brigham Town Wards 1 - 3 , 297 , 269 , 0
Clyde Town Wards 1 - 3 , 105 , 86 , 0
Dodgeville Town Wards 1 - 3 , 376 , 513 , 0
Eden Town , 78 , 113 , 0
Highland Town Wards 1 & 2 , 142 , 228 , 0
Linden Town Wards 1 - 3 , 115 , 253 , 1
Mifflin Town Wards 1 & 2 , 95 , 213 , 0
Mineral Point Town Wards 1 & 2 , 150 , 320 , 0
Moscow Town Wards 1 & 2 , 180 , 156 , 0
Pulaski Town , 78 , 106 , 0
Ridgeway Town Wards 1 & 2 , 163 , 160 , 0
Waldwick Town , 126 , 153 , 1
Wyoming Town , 152 , 82 , 0
Arena Village , 177 , 193 , 0
Avoca Village , 125 , 125 , 0
Barneveld Village Wards 1 & 2 , 284 , 293 , 0
Blanchardville Village Ward 2 , 43 , 47 , 0
Cobb Village , 80 , 167 , 0
Highland Village , 185 , 244 , 0
Hollandale Village , 91 , 66 , 0
Linden Village , 97 , 146 , 0
Rewey Village , 46 , 71 , 0
Ridgeway Village , 142 , 187 , 0
Dodgeville City Wards 1 & 2 , 263 , 392 , 0
Dodgeville City Wards 3 & 4 , 191 , 341 , 0
Dodgeville City Wards 5 & 6 , 180 , 342 , 0
Dodgeville City Wards 7 & 8 , 235 , 346 , 0
od d se,illr e ,"","",tep eh .J n,"","","",e re,"",actteginr
Mineral Point City Ward 1 , 153 , 196 , 0
Mineral Point City Ward 2 , 161 , 218 , 0
Mineral Point City Wards 3 & 4 , 208 , 195 , 0
Mineral Point City Wards 5 & 6 , 138 , 150 , 0
Argyle Town Wards 1 & 2 , 84 , 150 , 0
Belmont Town Wards 1 & 2 , 90 , 203 , 0
Blanchard Town , 78 , 73 , 0
Darlington Town Wards 1 & 2 , 109 , 303 , 1
Elk Grove Town , 59 , 144 , 0
Fayette Town , 41 , 145 , 0
Gratiot Town , 67 , 233 , 0
Kendall Town , 49 , 125 , 0
Lamont Town , 43 , 125 , 0
Monticello Town , 20 , 46 , 0
New Diggings Town , 84 , 161 , 0
Seymour Town , 42 , 141 , 0
Shullsburg Town , 53 , 120 , 1
White Oak Springs Town , 14 , 39 , 0
Willow Springs Town , 89 , 268 , 0
Wiota Town , 150 , 346 , 0
Argyle Village , 142 , 228 , 0
Belmont Village , 125 , 320 , 0
"","","", n.J,"","",gn
ddoter e ill ,"","",p ehte,re ese,"",acirt
Blanchardville Village Ward 1 , 195 , 165 , 0
Gratiot Village , 39 , 77 , 0
Darlington City Wards 1 - 6 , 381 , 799 , 0
Shullsburg City Wards 1 - 3 , 261 , 359 , 1
Buena Vista Town Wards 1 & 2 , 364 , 419 , 0
Ithaca Town , 123 , 195 , 0
Lone Rock Village Wards 1 & 2 , 226 , 179 , 0
Bear Creek Town , 195 , 131 , 0
Franklin Town Wards 1 - 3 , 172 , 179 , 0
Honey Creek Town , 158 , 270 , 0
Prairie du Sac Town Wards 1 - 3 , 268 , 374 , 0
Spring Green Town Wards 1 - 4 , 430 , 542 , 0
Sumpter Town Wards 1 - 3 , 209 , 177 , 0
Troy Town , 199 , 224 , 1
Plain Village , 162 , 263 , 0
Prairie du Sac Village Wards 1 - 5 , 869 , 882 , 0
Sauk City Village Wards 1 - 4 , 866 , 809 , 0
"","","","",e . Jnng,"",e,ir
ddo ,"",r lile ,"",t eph,"",esre,tteca
Spring Green Village Wards 1 & 2 , 421 , 420 , 0
"","","","","","","","",g
"","",ltz ,"",d ensn,"","","",inr
c ir ,"",ch u ,ho n ,ow ,"","","",actte
Eldorado Town Wards 1 - 3 , 193 , 589 , 0
Friendship Town Wards 1 - 4 , 467 , 828 , 0
Taycheedah Town Wards 1 - 5 , 572 ," 1,780 ", 1
North Fond du Lac Village Wards 1 - 7 , 729 ," 1,153 ", 1
Fond du Lac City Ward 1 , 433 , 619 , 1
Fond du Lac City Ward 2 , 531 , 940 , 0
Fond du Lac City Ward 3 , 414 , 647 , 2
Fond du Lac City Ward 4 , 451 , 643 , 0
Fond du Lac City Ward 5 , 430 , 667 , 0
Fond du Lac City Ward 6 , 373 , 555 , 1
Fond du Lac City Ward 7 , 395 , 682 , 2
Fond du Lac City Ward 8 , 447 , 850 , 0
Fond du Lac City Ward 9 , 456 ," 1,117 ", 3
Fond du Lac City Ward 10 , 544 ," 1,217 ", 2
Fond du Lac City Ward 11 , 470 , 889 , 0
Fond du Lac City Ward 12 , 581 ," 1,103 ", 0
Fond du Lac City Ward 13 , 493 ," 1,105 ", 0
Fond du Lac City Ward 14 , 349 ," 1,014 ", 0
Fond du Lac City Ward 15 , 290 , 776 , 1
Fond du Lac City Ward 16 , 157 , 221 , 0
"","","","","","","","","",g
uAnn ,"","",ird,ratto l ,"",en s w,"","",einrac
Waupun City Wards 1 & 2 , 436 , 566 , 0
Waupun City Wards 3 & 8 , 130 , 136 , 0
Waupun City Wards 4 & 6 , 159 , 211 , 0
Waupun City Wards 5 & 7 , 296 , 516 , 0
Byron Town Wards 1 & 2 , 371 , 565 , 0
Empire Town Wards 1 - 3 , 540 ," 1,095 ", 0
Fond du Lac Town Wards 1 - 3 , 568 , 943 , 0
Lamartine Town Wards 1 - 3 , 361 , 600 , 0
Oakfield Town , 160 , 221 , 1
Rosendale Town , 118 , 257 , 1
Springvale Town , 138 , 266 , 0
Waupun Town Wards 1 & 2 , 271 , 531 , 0
Oakfield Village Wards 1 & 2 , 284 , 286 , 0
Rosendale Village , 212 , 346 , 1
Waupun City Wards 9 & 10 , 366 , 672 , 0
Waupun City Wards 11 & 12 , 269 , 410 , 0
Algoma Town Wards 1 - 12 ," 1,355 "," 1,682 ", 5
"","","","","","","",sn,igrn
nn uA,"",ird ,a o lr,"","","",ew ,actte
Black Wolf Town Wards 1 - 3 , 674 , 886 , 1
Nekimi Town Wards 1 & 2 , 366 , 540 , 0
Nepeuskun Town , 196 , 230 , 1
Omro Town Wards 1 - 3 , 571 , 639 , 0
Oshkosh Town Wards 1 - 6 , 715 , 833 , 1
Rushford Town Wards 1 & 2 , 380 , 466 , 0
Utica Town Wards 1 & 2 , 322 , 494 , 2
Omro City Wards 1 - 7 , 858 , 790 , 1
Oshkosh City Ward 3 , 463 , 418 , 1
Oshkosh City Ward 4 , 318 , 293 , 2
Oshkosh City Ward 5 , 85 , 85 , 0
Oshkosh City Ward 6 , 68 , 46 , 0
Oshkosh City Ward 7 , 505 , 427 , 4
Oshkosh City Ward 9 , 485 , 310 , 0
Oshkosh City Ward 34 , 0 , 0 , 0
Oshkosh City Ward 35 , 1 , 4 , 0
Oshkosh City Ward 36 , 0 , 0 , 0
"","","","","","","","","",im ,"","","","","","","","","","","",g
od onrt,"",intz ,"","","",eggr,"","",ndrh e eyon,"",lare i m,"","","",an,rape nr te ,"","","","",terinac
Oshkosh City Ward 1 , 403 , 514 , 68 , 36 , 2
Oshkosh City Ward 2 , 476 , 633 , 84 , 36 , 1
Oshkosh City Ward 8 , 494 , 569 , 78 , 16 , 2
Oshkosh City Ward 10 , 545 , 544 , 140 , 40 , 2
Oshkosh City Ward 11 , 489 , 532 , 103 , 44 , 1
Oshkosh City Ward 12 , 439 , 424 , 207 , 24 , 0
Oshkosh City Ward 13 , 601 , 625 , 232 , 17 , 2
Oshkosh City Ward 14 , 461 , 477 , 211 , 8 , 5
Oshkosh City Ward 15 , 541 , 509 , 250 , 27 , 5
Oshkosh City Ward 16 , 301 , 249 , 70 , 20 , 1
Oshkosh City Ward 17 , 594 , 705 , 93 , 37 , 3
Oshkosh City Ward 18 , 330 , 312 , 67 , 25 , 1
Oshkosh City Ward 19 , 393 , 364 , 99 , 42 , 1
Oshkosh City Ward 20 , 453 , 426 , 98 , 51 , 2
Oshkosh City Ward 21 , 253 , 320 , 55 , 31 , 0
Oshkosh City Ward 22 , 437 , 503 , 90 , 53 , 2
Oshkosh City Ward 23 , 402 , 488 , 62 , 46 , 1
Oshkosh City Ward 24 , 465 , 612 , 101 , 94 , 2
Oshkosh City Ward 25 , 181 , 249 , 23 , 19 , 1
Oshkosh City Ward 26 , 438 , 573 , 71 , 152 , 0
Oshkosh City Ward 27 , 411 , 529 , 60 , 63 , 1
Oshkosh City Ward 28 , 579 , 808 , 64 , 63 , 0
Oshkosh City Ward 29 , 425 , 715 , 65 , 48 , 1
Oshkosh City Ward 30 , 357 , 563 , 57 , 36 , 0
Oshkosh City Ward 31 , 517 , 624 , 65 , 42 , 1
Oshkosh City Ward 32 , 634 , 628 , 97 , 56 , 0
Oshkosh City Ward 33 , 409 , 550 , 43 , 31 , 2
o o n rerd,"",z in t ,"","",re gg ,"",dn eehmir ,"","","","","",on y ,"",a me ir l,"","","",an ,ra eptn,"",cattirgne
aetten  R . ,"","",auf t re,"","","",irgnac
Menasha Town Wards 3 & 4 , 882 , 13
Menasha Town Wards 5 & 6 ," 1,431 ", 18
"Menasha Town Wards 7, 8, 10 & 13 "," 1,573 ", 18
"Menasha Town Wards 9, 11 & 12 ", 967 , 11
Appleton City Ward 38 , 207 , 2
Appleton City Ward 39 , 62 , 1
Appleton City Ward 41 , 0 , 0
Appleton City Ward 49 , 2 , 0
Menasha City Wards 1 & 2 ," 1,245 ", 34
"Menasha City Wards 3, 4, 7, 12 & 13 "," 1,347 ", 38
Menasha City Wards 5 & 6 ," 1,315 ", 24
Menasha City Wards 8 - 10 & 14 ," 1,208 ", 14
Neenah City Wards 1 - 4 ," 1,485 ", 40
Neenah City Wards 5 - 8 ," 1,404 ", 29
Neenah City Wards 9 - 12 ," 1,791 ", 21
Neenah City Wards 13 - 16 ," 1,521 ", 17
Neenah City Wards 17 - 20 ," 1,418 ", 31
Neenah City Wards 21 - 24 ," 1,804 ", 30
"",ick,"",""
"",m ,"",girn
i ,r ,"",e
r re,coC ,"",actt
Center Town Wards 1 - 5 ," 1,395 ", 1
Dale Town Wards 1 - 4 ," 1,058 ", 1
Grand Chute Town Ward 1 , 653 , 0
"Grand Chute Town Wards 2, 4 & 5 "," 1,363 ", 0
Grand Chute Town Ward 3 , 642 , 0
Grand Chute Town Wards 6 - 8 ," 1,422 ", 1
Grand Chute Town Wards 9 & 11 ," 1,052 ", 0
Grand Chute Town Ward 10 , 430 , 0
Grand Chute Town Wards 12 & 13 ," 1,159 ", 6
Greenville Town Wards 1 - 8 ," 3,480 ", 6
Little Chute Village Ward 14 , 0 , 0
Appleton City Ward 30 , 608 , 5
Appleton City Ward 31 , 902 , 3
Appleton City Ward 32 , 850 , 2
Appleton City Ward 51 , 0 , 0
Appleton City Ward 52 , 0 , 0
Appleton City Ward 54 , 6 , 0
Appleton City Ward 56 , 0 , 0
Clayton Town Wards 1 - 4 ," 1,567 ", 15
Menasha Town Ward 1 , 527 , 4
Menasha Town Ward 2 ," 1,277 ", 15
Neenah Town Wards 1 - 5 ," 1,356 ", 15
"","",ick,"",""
"","",orm ,"",girnte
ir re,"",cC ,"",act
Poygan Town Wards 1 & 2 , 546 , 3
Vinland Town Wards 1 - 3 , 937 , 11
Winchester Town Wards 1 & 2 , 804 , 11
Winneconne Town Wards 1 - 3 ," 1,167 ", 12
Wolf River Town Wards 1 & 2 , 600 , 3
Winneconne Village Wards 1 - 4 ," 1,064 ", 18
"Neenah City Wards 25, 26 & 31 ", 58 , 0
Neenah City Wards 27 & 28 , 4 , 0
Neenah City Wards 29 & 32 , 5 , 0
Neenah City Ward 30 , 0 , 0
"",tr ,girn
te ve ,ie ke c,actte
Little Chute Village Ward 3 , 78 , 0
Appleton City Ward 1 , 677 , 18
Appleton City Ward 2 , 233 , 3
Appleton City Ward 3 , 881 , 47
Appleton City Ward 4 , 306 , 3
Appleton City Ward 5 , 362 , 1
Appleton City Ward 6 , 745 , 2
Appleton City Ward 7 ," 1,025 ", 4
Appleton City Ward 8 , 434 , 1
Appleton City Ward 9 , 705 , 3
Appleton City Ward 10 , 615 , 6
Appleton City Ward 11 , 465 , 4
Appleton City Ward 15 , 441 , 5
Appleton City Ward 16 ," 1,137 ", 7
Appleton City Ward 17 , 660 , 3
Appleton City Ward 18 , 934 , 4
Appleton City Ward 19 , 788 , 6
Appleton City Ward 20 , 413 , 5
Appleton City Ward 21 , 204 , 46
Appleton City Ward 22 , 923 , 10
Appleton City Ward 23 , 668 , 8
Appleton City Ward 24 ," 1,019 ", 11
Appleton City Ward 25 , 561 , 3
Appleton City Ward 26 , 364 , 21
Appleton City Ward 27 , 375 , 5
Appleton City Ward 28 , 711 , 11
Appleton City Ward 29 ," 1,044 ", 14
Appleton City Ward 33 , 838 , 3
"","",tre ,girn
te ve,"",i kce,actte
Appleton City Ward 34 , 223 , 2
Appleton City Ward 35 , 568 , 7
Appleton City Ward 36 , 609 , 0
Appleton City Ward 37 , 321 , 0
Appleton City Ward 50 , 0 , 0
Appleton City Ward 53 , 2 , 0
"","","","","","",a,"",""
.  Ais ,"","","","","",t o,"",irng
nn e ,"","",lig h ,a t ,"",tr ach ,"",actte
Addison Town Wards 1 - 6 , 500 ," 1,462 ", 0
Hartford Town Ward 5 , 132 , 369 , 0
Jackson Town Wards 1 - 5 , 544 ," 1,730 ", 1
"Polk Town Wards 1 - 4, 6 & 7 ", 511 ," 1,421 ", 0
Trenton Town Wards 3 & 4 , 160 , 426 , 0
West Bend Town Wards 1 - 9 , 820 ," 2,224 ", 0
Jackson Village Wards 1 - 11 , 940 ," 2,154 ", 0
Slinger Village Wards 1 - 8 & 10 , 654 ," 1,521 ", 2
West Bend City Wards 1 & 12 , 702 ," 1,359 ", 5
"West Bend City Wards 2, 3 & 5 ", 637 ," 1,133 ", 2
"West Bend City Wards 4, 11, 22 & 29 ", 553 , 985 , 0
"West Bend City Wards 6, 7, 24 & 31 ", 608 ," 1,510 ", 1
West Bend City Wards 8 - 10 , 686 ," 1,507 ", 3
West Bend City Wards 13 - 15 , 634 ," 1,221 ", 1
"West Bend City Wards 16, 18 & 21 ", 490 ," 1,073 ", 1
"West Bend City Wards 17, 19, 20, 23, 25 & 26 ", 786 ," 1,334 ", 1
a ienl.R ,"","","",huieaeM,"","",tteirngca
Ashford Town Wards 1 - 3 , 738 , 4
Auburn Town Wards 1 - 3 ," 1,017 ", 1
Eden Town , 456 , 1
Osceola Town Wards 1 & 2 , 831 , 1
Campbellsport Village Wards 1 - 4 , 738 , 2
Eden Village , 298 , 0
Kewaskum Village Ward 5 , 0 , 0
Belgium Town Wards 1 - 3 , 630 , 2
Fredonia Town Wards 1 - 3 , 952 , 2
Saukville Town Ward 1 , 239 , 0
Belgium Village Wards 1 & 2 , 842 , 1
Fredonia Village Wards 1 & 2 , 881 , 1
a ien l .R ,"","","",hie uaeM ,"","","",ctengirta
Holland Town Wards 1 - 4 ," 1,289 ", 5
Lima Town Wards 1 - 4 ," 1,492 ", 5
Lyndon Town Wards 1 & 2 , 699 , 3
Mitchell Town Wards 1 & 2 , 533 , 2
Scott Town Wards 1 & 2 , 804 , 4
Sherman Town Wards 1 & 2 , 692 , 5
Wilson Town Wards 1 - 4 ," 1,576 ", 9
Adell Village , 233 , 0
Cascade Village , 310 , 1
Cedar Grove Village Wards 1 & 2 ," 1,031 ", 3
Oostburg Village Wards 1 - 4 ," 1,578 ", 0
Random Lake Village Wards 1 & 2 , 735 , 1
Waldo Village , 216 , 1
Sheboygan City Ward 18 , 0 , 0
Sheboygan City Ward 19 , 1 , 0
Sheboygan City Ward 23 , 1 , 0
Barton Town Wards 1 - 4 ," 1,200 ", 3
Farmington Town Wards 1 - 4 ," 1,694 ", 1
Kewaskum Town Wards 1 & 2 , 549 , 5
Wayne Town Wards 1 - 3 , 907 , 1
Kewaskum Village Wards 1 - 4 & 6 ," 1,377 ", 1
West Bend City Ward 27 , 0 , 0
. R,ieu ,"",irng
an l ie,ah eM ,"",actte
West Bend City Ward 30 , 0 , 0
West Bend City Ward 32 , 0 , 0
West Bend City Ward 33 , 0 , 0
"","","",g
"","",eb,in
a rk,"",o tlti ,actter
"Cedarburg Town Wards 1, 2 & 10 ", 663 , 0
Cedarburg Town Wards 3 & 4 , 705 , 4
Cedarburg Town Wards 5 & 6 , 840 , 2
Cedarburg Town Wards 7 - 9 , 770 , 1
"Grafton Town Wards 1, 2 & 6 "," 1,022 ", 2
Grafton Town Wards 3 - 5 & 7 , 962 , 3
Port Washington Town Wards 1 & 2 , 693 , 4
Saukville Town Wards 2 - 5 , 616 , 1
Grafton Village Wards 1 & 2 , 658 , 2
Grafton Village Wards 3 & 4 , 653 , 5
Grafton Village Ward 5 , 694 , 4
Grafton Village Wards 6 - 8 ," 1,221 ", 7
Grafton Village Wards 9 - 11 , 910 , 2
Grafton Village Wards 12 & 13 , 831 , 4
Newburg Village Ward 3 , 45 , 0
"Saukville Village Wards 1, 6 & 7 ", 651 , 2
Saukville Village Wards 2 - 5 & 8 , 790 , 5
Cedarburg City Wards 1 & 2 , 597 , 3
Cedarburg City Wards 3 & 4 , 781 , 6
Cedarburg City Wards 5 & 6 , 678 , 3
Cedarburg City Wards 7 & 8 , 556 , 3
Cedarburg City Wards 9 & 10 , 698 , 2
Cedarburg City Wards 11 & 12 , 639 , 5
Cedarburg City Wards 13 & 14 , 754 , 2
Mequon City Ward 2 , 477 , 0
Port Washington City Ward 1 , 683 , 4
Port Washington City Wards 2 & 3 , 574 , 5
Port Washington City Wards 4 & 5 , 482 , 2
"","","",g
"","",b ,irn
a rk ,"",oieltt,tteca
"Trenton Town Wards 1, 2, 5 - 7 "," 1,640 ", 0
Newburg Village Wards 1 & 2 , 434 , 0
West Bend City Wards 28 & 34 , 0 , 0
boe r  tL.,"","","",urn re ,"","",ero eg ,"",eye rs ,"","",acttegirn
Mount Pleasant Village Ward 22 , 331 , 54 , 2
North Bay Village , 85 , 21 , 0
Wind Point Village Wards 1 - 3 , 596 , 168 , 1
Racine City Ward 1 , 146 , 18 , 0
Racine City Ward 2 , 677 , 56 , 1
Racine City Ward 3 , 575 , 38 , 1
Racine City Ward 4 , 611 , 13 , 0
Racine City Ward 5 , 357 , 34 , 1
Racine City Ward 6 , 820 , 83 , 2
Racine City Ward 7 , 719 , 31 , 0
Racine City Ward 9 , 556 , 50 , 0
Racine City Ward 10 , 527 , 45 , 1
Racine City Ward 11 , 474 , 21 , 2
Racine City Ward 12 , 337 , 65 , 3
Racine City Ward 13 , 383 , 72 , 0
Racine City Ward 14 ," 1,005 ", 141 , 3
Racine City Ward 15 , 954 , 117 , 4
Racine City Ward 16 , 894 , 106 , 2
Racine City Ward 17 , 759 , 69 , 0
Racine City Ward 18 ," 1,080 ", 143 , 0
Racine City Ward 19 , 631 , 39 , 2
Racine City Ward 20 , 741 , 24 , 0
Racine City Ward 22 , 891 , 136 , 2
Racine City Ward 27 ," 1,172 ", 166 , 6
Racine City Ward 33 , 846 , 95 , 2
Racine City Ward 34 ," 1,006 ", 175 , 1
. L ,"","","","","","","",i
 trgne ,r e,"",g e ,"",es r ,"","",rtte
b o ,u rn ,"",e ro,"",e y,"","",ac
"",a nng,rle ,"",ir
"","",th ch ,"",tet
hn o ,hme ,iese ,"",ca
Elmwood Park Village , 205 , 36 , 0
"Mount Pleasant Village Wards 1, 16 - 18 & 20 "," 1,821 ", 228 , 0
"Mount Pleasant Village Wards 2, 3 & 11 "," 1,362 ", 143 , 9
Mount Pleasant Village Wards 4 & 5 , 844 , 116 , 0
"Mount Pleasant Village Wards 7, 10 & 12 "," 1,529 ", 149 , 2
Mount Pleasant Village Ward 14 , 312 , 38 , 0
"Mount Pleasant Village Wards 19, 21 & 23 "," 1,057 ", 145 , 7
Sturtevant Village Wards 1 - 6 ," 1,466 ", 220 , 2
Racine City Ward 8 , 890 , 58 , 1
Racine City Ward 21 , 964 , 128 , 1
Racine City Ward 23 ," 1,122 ", 120 , 6
Racine City Ward 24 ," 1,158 ", 104 , 2
Racine City Ward 25 , 962 , 96 , 5
Racine City Ward 26 , 907 , 82 , 3
Racine City Ward 28 ," 1,001 ", 176 , 8
Racine City Ward 29 , 987 , 124 , 7
Racine City Ward 30 , 871 , 85 , 3
Racine City Ward 31 , 883 , 83 , 0
Racine City Ward 32 , 941 , 64 , 0
"","","","",g
bottei .J  n,"","",so,inrac
Caledonia Town Wards 1 - 3 ," 1,704 ", 5
"Caledonia Town Wards 4, 20 & 21 "," 1,249 ", 7
"Caledonia Town Wards 5, 6 & 18 "," 1,384 ", 9
Caledonia Town Wards 7 - 9 & 19 ," 1,689 ", 9
"Caledonia Town Wards 10 - 12, 16 & 17 "," 2,795 ", 17
Caledonia Town Wards 13 - 15 ," 1,492 ", 7
Dover Town Wards 1 - 8 ," 1,380 ", 20
Norway Town Wards 1 - 11 ," 3,349 ", 6
Raymond Town Wards 1 - 5 ," 1,693 ", 12
Rochester Town Wards 1 - 5 ," 1,179 ", 17
Yorkville Town Wards 1 - 5 ," 1,281 ", 9
Mount Pleasant Village Wards 6 & 8 ," 1,024 ", 9
Mount Pleasant Village Ward 9 , 549 , 1
Mount Pleasant Village Wards 13 & 15 , 677 , 5
Rochester Village Wards 1 & 2 , 471 , 2
Union Grove Village Wards 1 - 7 ," 1,766 ", 14
"",g
e r,inre
im r s eu,actt
Somers Town Ward 8 , 232 , 0
Kenosha City Ward 1 , 765 , 0
Kenosha City Ward 2 , 855 , 0
Kenosha City Ward 3 , 741 , 2
Kenosha City Ward 4 , 745 , 1
Kenosha City Ward 7 , 921 , 2
Kenosha City Ward 8 ," 1,012 ", 0
Kenosha City Ward 9 ," 1,266 ", 0
Kenosha City Ward 10 , 900 , 1
Kenosha City Ward 11 , 831 , 0
Kenosha City Ward 12 , 812 , 0
Kenosha City Ward 13 , 681 , 0
Kenosha City Ward 14 , 396 , 0
Kenosha City Ward 15 , 492 , 0
Kenosha City Ward 19 , 691 , 0
Kenosha City Ward 20 , 682 , 0
Kenosha City Ward 21 , 974 , 0
Kenosha City Ward 22 , 566 , 0
Kenosha City Ward 29 ," 1,128 ", 1
Kenosha City Ward 31 , 888 , 0
Kenosha City Ward 32 , 762 , 0
ho  n .P ,"",te ibn irnk,"","","",acengirtt
Bristol Town Ward 6 , 329 , 10
Pleasant Prairie Village Wards 1 - 3 ," 1,225 ", 49
Pleasant Prairie Village Wards 4 & 5 , 802 , 25
