"","","","","","","","","","",r,""
o eb  trL. ,"","","",o l sew ,"","","",o y ,"",e en cekedy,actteirng
Sharon Town Wards 1 - 3 , 905 , 270 , 0
Stockton Town Wards 1 - 4 ," 1,116 ", 464 , 1
Almond Village , 146 , 73 , 0
Amherst Village , 376 , 160 , 0
"","","","","",g
"","","","","",iren
ile ,a ss ,g,kn ,"",tt
u ,a ,re ,aw ,"",ac
Amherst Junction Village , 128 , 56 , 0
Junction City Village , 158 , 47 , 0
Milladore Village Ward 2 , 2 , 1 , 0
Nelsonville Village , 75 , 22 , 0
Park Ridge Village , 228 , 108 , 0
Plover Village Wards 1 - 9 ," 3,735 "," 1,718 ", 2
Whiting Village Wards 1 - 4 , 684 , 233 , 0
Stevens Point City Wards 1 & 2 , 937 , 280 , 2
Stevens Point City Wards 3 & 4 , 931 , 426 , 3
Stevens Point City Wards 5 & 6 , 958 , 467 , 2
Stevens Point City Wards 7 & 8 , 812 , 269 , 0
Stevens Point City Wards 9 & 10 , 837 , 237 , 3
Stevens Point City Wards 11 & 12 , 885 , 411 , 1
Stevens Point City Wards 13 & 14 , 993 , 364 , 1
Stevens Point City Wards 15 & 16 , 993 , 390 , 1
Stevens Point City Wards 17 & 18 , 848 , 252 , 0
Stevens Point City Wards 19 & 20 , 768 , 256 , 0
Stevens Point City Wards 21 & 22 , 882 , 420 , 0
Deerfield Town Wards 1 & 2 , 217 , 190 , 0
Hancock Town , 157 , 135 , 0
Oasis Town , 133 , 89 , 0
Plainfield Town , 169 , 86 , 0
"","","","","","","",g
"","","","","","",kn ,irnte
ielu,"",s aas,"",reg ,"",a w,act
Rose Town , 190 , 114 , 0
Hancock Village , 132 , 57 , 0
Plainfield Village Wards 1 & 2 , 271 , 121 , 0
Arpin Town Wards 1 - 3 , 288 , 138 , 0
Auburndale Town , 249 , 152 , 0
Cameron Town , 152 , 126 , 0
Cary Town , 146 , 98 , 0
Cranmoor Town , 57 , 38 , 0
Dexter Town , 144 , 61 , 0
Grand Rapids Town Wards 1 - 13 ," 2,956 "," 1,561 ", 0
Hansen Town , 251 , 155 , 0
Hiles Town , 61 , 36 , 0
Marshfield Town , 266 , 155 , 0
Milladore Town , 269 , 72 , 0
Port Edwards Town Wards 1 - 3 , 477 , 207 , 0
Remington Town , 105 , 72 , 0
Richfield Town Wards 1 & 2 , 452 , 247 , 0
Rock Town , 273 , 179 , 0
Rudolph Town Wards 1 & 2 , 468 , 192 , 0
Saratoga Town Wards 1 - 6 ," 1,879 ", 887 , 1
Seneca Town Wards 1 - 3 , 438 , 189 , 0
Sherry Town , 293 , 119 , 0
"","","","","",g
"","","","","",iren
ile ,a ss ,g,kn ,"",tt
u ,a ,re ,aw ,"",ac
Sigel Town Wards 1 - 4 , 452 , 188 , 0
Wood Town , 301 , 164 , 0
Arpin Village , 101 , 41 , 0
Auburndale Village , 235 , 126 , 0
Biron Village , 354 , 146 , 0
Hewitt Village , 267 , 146 , 0
Milladore Village Ward 1 , 100 , 39 , 0
Port Edwards Village Wards 1 - 3 , 629 , 394 , 0
Rudolph Village , 194 , 56 , 0
Vesper Village , 217 , 99 , 0
"Marshfield City Wards 1 - 4, 10, 11, 13, 14, 20, 23 & 24 "," 2,901 "," 1,852 ", 1
"Marshfield City Wards 5 - 7, 15 - 17 & 27 "," 1,748 "," 1,015 ", 1
"Marshfield City Wards 8, 9, 12, 18, 19 & 25 "," 1,181 ", 641 , 0
Nekoosa City Ward 1 , 223 , 90 , 0
Nekoosa City Ward 2 , 151 , 73 , 0
Nekoosa City Wards 3 & 5 , 246 , 126 , 1
Nekoosa City Wards 4 & 6 , 214 , 84 , 0
Pittsville City Wards 1 - 3 , 286 , 142 , 1
Wisconsin Rapids City Wards 1 - 3 , 801 , 310 , 1
Wisconsin Rapids City Wards 4 - 6 , 841 , 361 , 0
Wisconsin Rapids City Wards 7 - 9 , 791 , 433 , 0
Wisconsin Rapids City Wards 10 - 12 , 918 , 367 , 1
Wisconsin Rapids City Wards 13 - 15 , 842 , 414 , 0
Wisconsin Rapids City Wards 16 - 20 , 906 , 462 , 0
Wisconsin Rapids City Wards 21 - 23 , 892 , 420 , 1
"","","","","","","","","","",irng
lu i e ,"","",sa sa ,re g ,"",a knw ,"","","",acett
"","","","","","","","","","",g
redttre. A,"","",isre s,"",y no,"",lutzch,"","",inac
Madison Town Ward 1 , 239 , 68 , 0
Madison Town Wards 2 - 4 & 6 , 567 , 143 , 3
"Madison Town Wards 5, 7 - 11 "," 1,068 ", 274 , 2
Maple Bluff Village Wards 1 & 2 , 626 , 117 , 0
Shorewood Hills Village Wards 1 & 2 ," 1,018 ", 120 , 1
Fitchburg City Wards 1 - 3 ," 1,750 ", 382 , 4
Fitchburg City Wards 4 & 6 ," 1,228 ", 247 , 2
Fitchburg City Ward 13 , 0 , 0 , 0
Madison City Ward 14 , 830 , 202 , 1
Madison City Ward 15 , 468 , 101 , 1
Madison City Ward 21 , 254 , 59 , 2
Madison City Ward 31 , 667 , 168 , 0
Madison City Ward 32 ," 1,276 ", 384 , 4
Madison City Ward 34 ," 2,029 ", 620 , 1
Madison City Ward 35 ," 1,071 ", 463 , 2
Madison City Ward 36 , 268 , 96 , 1
Madison City Ward 37 ," 1,162 ", 326 , 6
Madison City Ward 38 , 882 , 333 , 3
Madison City Ward 39 ," 1,390 ", 619 , 5
Madison City Ward 40 ," 1,096 ", 426 , 2
Madison City Ward 41 , 872 , 306 , 9
Madison City Ward 42 ," 1,476 ", 396 , 17
Madison City Ward 43 ," 1,091 ", 227 , 0
Madison City Ward 44 ," 1,789 ", 598 , 15
Madison City Ward 45 ," 1,407 ", 463 , 12
Madison City Ward 46 ," 1,156 ", 324 , 9
Madison City Ward 47 , 860 , 306 , 4
Madison City Ward 48 ," 1,154 ", 321 , 6
"","","","","","","","","","",g
redttre. A,"","",isre s,"",y no,"",lutzch,"","",inac
Madison City Ward 49 , 584 , 167 , 2
Madison City Ward 50 ," 1,584 ", 477 , 10
Madison City Ward 51 , 712 , 233 , 4
Madison City Ward 52 ," 1,234 ", 297 , 2
Madison City Ward 53 , 440 , 63 , 0
Madison City Ward 54 , 776 , 124 , 2
Madison City Ward 57 , 375 , 61 , 1
Madison City Ward 58 , 417 , 72 , 1
Madison City Ward 59 , 796 , 157 , 0
Madison City Ward 60 , 294 , 91 , 2
Madison City Ward 61 ," 1,474 ", 476 , 11
Madison City Ward 62 , 612 , 231 , 2
Madison City Ward 63 , 328 , 94 , 0
Madison City Ward 64 ," 1,244 ", 272 , 5
Madison City Ward 65 ," 1,166 ", 213 , 5
Madison City Ward 66 ," 1,243 ", 236 , 4
Madison City Ward 67 ," 1,819 ", 303 , 0
Madison City Ward 68 , 625 , 101 , 0
Madison City Ward 69 ," 1,149 ", 206 , 4
Madison City Ward 70 ," 1,348 ", 249 , 2
Madison City Ward 71 , 670 , 165 , 0
Madison City Ward 72 ," 1,120 ", 185 , 2
Madison City Ward 73 ," 1,096 ", 163 , 4
Madison City Ward 74 ," 1,339 ", 229 , 4
Madison City Ward 75 ," 1,717 ", 290 , 3
Madison City Ward 76 , 797 , 123 , 0
Madison City Ward 77 , 463 , 47 , 0
Madison City Ward 78 ," 1,039 ", 161 , 2
"","","","","","","","","","",g
redttre. A,"","",isre s,"",y no,"",lutzch,"","",inac
Madison City Ward 79 , 684 , 98 , 1
Madison City Ward 80 , 490 , 116 , 8
Madison City Ward 81 ," 1,169 ", 204 , 3
Madison City Ward 84 , 851 , 138 , 1
Madison City Ward 85 ," 1,034 ", 203 , 3
Madison City Ward 86 ," 1,399 ", 269 , 3
Madison City Ward 87 ," 1,259 ", 206 , 2
Madison City Ward 88 , 381 , 53 , 0
Madison City Ward 89 , 486 , 100 , 0
Madison City Ward 90 , 731 , 137 , 1
Madison City Ward 91 ," 1,129 ", 205 , 7
Madison City Ward 92 ," 1,319 ", 272 , 0
Madison City Ward 93 ," 1,494 ", 241 , 1
Madison City Ward 94 , 535 , 107 , 0
Madison City Ward 95 , 492 , 116 , 0
Madison City Ward 96 ," 1,362 ", 238 , 4
Madison City Ward 97 , 295 , 52 , 0
Madison City Ward 106 , 0 , 0 , 0
Madison City Ward 116 , 0 , 0 , 0
Madison City Ward 117 , 0 , 0 , 0
Madison City Ward 130 , 0 , 0 , 0
Middleton City Wards 2 - 4 ," 2,480 ", 477 , 7
"","","","","","",ing
ar y ,"","",za ich ,"","",acrtte
Waterford Town Wards 1 - 10 ," 2,579 ", 13
Mukwonago Village Ward 10 , 0 , 0
"","","","","",irng
a ry ,"",za h ic,"","",catte
Waterford Village Wards 1 - 7 ," 1,932 ", 7
Mukwonago Town Ward 3 , 365 , 1
"Vernon Town Wards 1, 6 - 10 "," 2,184 ", 3
Vernon Town Wards 2 - 5 ," 1,437 ", 4
Waukesha Town Ward 6 , 382 , 1
Waukesha Town Wards 9 & 10 , 756 , 4
Waukesha Town Wards 11 & 12 , 719 , 1
Big Bend Village Wards 1 - 3 , 551 , 1
Mukwonago Village Wards 1 - 8 ," 2,638 ", 20
Muskego City Wards 1 - 3 ," 1,415 ", 8
Muskego City Wards 4 - 6 ," 1,525 ", 12
Muskego City Wards 7 - 9 ," 1,485 ", 5
Muskego City Wards 10 & 11 ," 1,288 ", 8
Muskego City Wards 12 & 13 ," 1,571 ", 12
"","","","","","",ing
ar y ,"","",za ich ,"","",acrtte
Muskego City Wards 14 & 15 ," 1,570 ", 5
Muskego City Wards 16 & 17 ," 1,601 ", 8
New Berlin City Ward 1 , 679 , 1
New Berlin City Ward 2 , 965 , 2
New Berlin City Ward 3 , 866 , 4
New Berlin City Ward 4 , 373 , 0
New Berlin City Ward 5 ," 1,013 ", 3
New Berlin City Ward 6 , 533 , 4
New Berlin City Ward 7 , 508 , 1
New Berlin City Ward 8 , 356 , 4
New Berlin City Ward 9 , 721 , 4
New Berlin City Ward 10 , 805 , 3
New Berlin City Ward 11 , 453 , 1
New Berlin City Ward 12 , 454 , 2
New Berlin City Ward 13 , 730 , 2
New Berlin City Ward 14 , 945 , 5
New Berlin City Ward 15 , 785 , 6
New Berlin City Ward 16 , 562 , 3
New Berlin City Ward 17 , 609 , 3
New Berlin City Ward 18 , 854 , 8
New Berlin City Ward 19 , 811 , 4
New Berlin City Ward 20 , 857 , 9
New Berlin City Ward 21 , 774 , 6
New Berlin City Ward 22 , 929 , 1
New Berlin City Ward 23 , 829 , 0
New Berlin City Ward 24 , 830 , 7
New Berlin City Ward 25 , 526 , 0
New Berlin City Ward 26 , 578 , 3
"","","","","",g
"","","","","",i
a ry,"",za ic h ,"","",acenrtt
New Berlin City Ward 27 , 33 , 0
New Berlin City Ward 28 , 7 , 0
Waukesha City Ward 25 , 912 , 4
Waukesha City Ward 26 , 967 , 6
Waukesha City Ward 42 , 0 , 0
Waukesha City Ward 46 , 18 , 0
Waukesha City Ward 48 , 2 , 0
"","","","","","","","","","","","",g
vae ,"",anen s ,"","",ary ,"",rz w i cke ie,"","","","",tteirnca
Pittsfield Town Wards 1 - 4 , 618 , 862 , 0
Scott Town Ward 5 , 32 , 38 , 0
Howard Village Wards 1 - 8 ," 1,840 "," 1,804 ", 4
Howard Village Wards 9 - 16 ," 2,248 "," 2,516 ", 2
Pulaski Village Wards 1 - 3 & 6 , 524 , 746 , 1
Suamico Village Wards 1 - 3 & 10 , 933 ," 1,214 ", 1
Suamico Village Ward 7 , 274 , 461 , 0
"Suamico Village Wards 4 - 6, 8 & 9 "," 1,260 "," 1,579 ", 2
Green Bay City Ward 1 , 574 , 555 , 1
Green Bay City Ward 2 , 603 , 492 , 0
Green Bay City Ward 3 , 573 , 630 , 4
Green Bay City Ward 4 , 603 , 443 , 0
Green Bay City Ward 5 , 719 , 617 , 2
Green Bay City Ward 6 , 498 , 325 , 0
Green Bay City Ward 7 , 747 , 739 , 1
Green Bay City Ward 8 , 681 , 640 , 2
Green Bay City Ward 9 , 466 , 504 , 0
Green Bay City Ward 10 , 556 , 579 , 3
Green Bay City Ward 11 , 484 , 400 , 1
Green Bay City Ward 12 , 400 , 269 , 0
Green Bay City Ward 13 , 499 , 265 , 0
Green Bay City Ward 14 , 691 , 389 , 0
Green Bay City Ward 15 , 722 , 409 , 1
Green Bay City Ward 16 , 606 , 344 , 1
Green Bay City Ward 17 , 478 , 247 , 3
Green Bay City Ward 18 , 421 , 170 , 2
Green Bay City Ward 19 , 420 , 175 , 1
Green Bay City Ward 20 , 481 , 279 , 1
"","","","","","","","","","","","",g
vae ,"",anen s ,"","",ary ,"",rz w i cke ie,"","","","",tteirnca
Green Bay City Ward 21 , 634 , 307 , 0
Green Bay City Ward 22 , 467 , 314 , 1
Green Bay City Ward 23 , 459 , 299 , 0
Green Bay City Ward 24 , 470 , 224 , 0
Green Bay City Ward 25 , 484 , 197 , 3
Green Bay City Ward 26 , 226 , 103 , 0
Green Bay City Ward 27 , 601 , 310 , 4
Green Bay City Ward 28 , 860 , 489 , 0
Green Bay City Ward 29 , 679 , 373 , 4
Green Bay City Ward 30 , 683 , 456 , 0
Green Bay City Ward 31 , 376 , 206 , 0
Green Bay City Ward 32 , 888 , 509 , 1
Green Bay City Ward 33 , 836 , 581 , 1
Green Bay City Ward 34 , 583 , 349 , 2
Green Bay City Ward 35 , 466 , 374 , 1
Green Bay City Ward 36 , 417 , 215 , 2
Green Bay City Ward 37 , 557 , 263 , 1
Green Bay City Ward 38 , 555 , 403 , 1
Green Bay City Ward 39 , 499 , 260 , 0
Green Bay City Ward 40 , 534 , 365 , 0
Green Bay City Ward 41 , 580 , 360 , 2
Green Bay City Ward 42 , 580 , 532 , 0
Green Bay City Ward 43 , 640 , 593 , 1
Green Bay City Ward 44 , 611 , 518 , 2
Green Bay City Ward 45 , 742 , 500 , 3
"","","","","","","","","","","","",g
vae ,"",anen s ,"","",ary ,"",rz w i cke ie,"","","","",tteirnca
Beaver Town Wards 1 - 3 , 262 , 374 , 0
Grover Town Wards 1 - 3 , 408 , 479 , 1
Peshtigo Town Wards 1 - 5 ," 1,174 "," 1,055 ", 1
Pound Town Wards 1 - 4 , 276 , 455 , 0
Coleman Village , 175 , 204 , 0
Pound Village , 56 , 116 , 0
Marinette City Ward 1 , 428 , 259 , 0
Marinette City Ward 2 , 388 , 283 , 0
Marinette City Ward 3 , 365 , 303 , 0
Marinette City Ward 4 , 463 , 278 , 0
Marinette City Ward 5 , 377 , 241 , 0
Marinette City Ward 6 , 367 , 184 , 0
Marinette City Ward 7 , 427 , 276 , 0
Marinette City Ward 8 , 407 , 266 , 0
Peshtigo City Wards 1 - 3 & 8 , 355 , 340 , 0
Peshtigo City Wards 4 - 6 , 270 , 260 , 0
Peshtigo City Ward 7 , 79 , 76 , 0
Chase Town Wards 1 - 4 , 569 , 769 , 1
Lena Town Wards 1 & 2 , 182 , 211 , 1
Little River Town Wards 1 & 2 , 295 , 240 , 0
Little Suamico Town Wards 1 - 7 , 932 ," 1,224 ", 4
Oconto Town Wards 1 - 3 , 379 , 354 , 3
Pensaukee Town Wards 1 - 3 , 374 , 331 , 1
Stiles Town Wards 1 - 3 , 380 , 386 , 1
Lena Village , 126 , 138 , 0
Pulaski Village Ward 5 , 0 , 0 , 0
Oconto City Wards 1 - 8 ," 1,312 ", 835 , 6
Pulaski Village Ward 4 , 21 , 38 , 0
"","","","","","",ek ,girn
r ad ,"",fa ff ,"",a n ,"",a n ap,actte
Bridgeport Town , 175 , 314 , 0
Clayton Town Wards 1 - 3 , 244 , 236 , 0
Eastman Town Wards 1 & 2 , 124 , 262 , 0
Freeman Town , 193 , 220 , 0
Haney Town , 79 , 82 , 0
Marietta Town , 116 , 156 , 0
Prairie du Chien Town , 204 , 262 , 0
Scott Town , 139 , 106 , 0
Seneca Town , 171 , 271 , 0
Utica Town , 199 , 174 , 0
Wauzeka Town Wards 1 & 2 , 57 , 128 , 0
Bell Center Village , 37 , 26 , 0
De Soto Village Ward 2 , 33 , 13 , 0
Eastman Village , 63 , 131 , 0
Ferryville Village , 71 , 48 , 0
Gays Mills Village , 184 , 134 , 0
Lynxville Village , 45 , 41 , 0
Mount Sterling Village , 47 , 55 , 0
Soldiers Grove Village , 154 , 150 , 0
Steuben Village , 30 , 29 , 0
Wauzeka Village , 141 , 157 , 0
Prairie du Chien City Ward 1 , 193 , 270 , 0
Prairie du Chien City Wards 2 & 3 , 139 , 213 , 0
Prairie du Chien City Wards 4 & 5 , 185 , 254 , 0
Prairie du Chien City Ward 6 , 210 , 246 , 0
Prairie du Chien City Wards 7 & 8 , 206 , 316 , 0
Prairie du Chien City Ward 9 , 234 , 268 , 0
"","","","","","","",ign
ratted ,faff ,"",an,ape kna,"","",rac
Bangor Town , 101 , 223 , 0
Barre Town Wards 1 & 2 , 215 , 396 , 0
Burns Town , 197 , 358 , 3
Campbell Town Wards 1 - 6 ," 1,197 "," 1,295 ", 1
Campbell Town Ward 7 , 25 , 18 , 0
Farmington Town Wards 1 - 3 , 569 , 440 , 0
Greenfield Town Wards 1 - 3 , 422 , 633 , 1
Hamilton Town Wards 1 - 3 , 496 , 809 , 2
Holland Town Wards 1 - 4 , 723 ," 1,058 ", 5
Medary Town Wards 1 & 2 , 354 , 504 , 0
Onalaska Town Wards 1 - 7 ," 1,370 "," 1,846 ", 6
"Shelby Town Wards 1, 4 - 6 ", 888 ," 1,057 ", 2
Shelby Town Wards 2 & 3 , 465 , 640 , 0
Washington Town , 125 , 198 , 0
Bangor Village Wards 1 & 2 , 314 , 414 , 1
Holmen Village Wards 1 - 10 ," 1,554 "," 1,915 ", 5
Rockland Village , 120 , 162 , 0
West Salem Village Wards 1 - 6 , 906 ," 1,316 ", 4
La Crosse City Ward 1 , 894 , 793 , 6
La Crosse City Ward 2 , 845 , 624 , 2
La Crosse City Ward 3 , 704 , 496 , 5
La Crosse City Ward 4 , 881 , 605 , 3
La Crosse City Ward 5 ," 1,231 ", 904 , 11
La Crosse City Ward 6 ," 1,257 ", 820 , 14
"","","","","","",ek ,girn
r ad ,"",fa ff ,"",a n ,"",a n ap,actte
La Crosse City Ward 7 ," 1,017 ", 576 , 7
La Crosse City Ward 8 ," 1,103 ", 897 , 5
La Crosse City Ward 9 , 996 , 918 , 4
La Crosse City Ward 10 , 992 , 778 , 5
La Crosse City Ward 11 , 848 , 517 , 5
La Crosse City Ward 12 , 841 , 562 , 1
La Crosse City Ward 13 , 827 , 547 , 2
La Crosse City Ward 14 ," 1,034 ", 792 , 5
La Crosse City Ward 15 , 855 , 806 , 4
La Crosse City Ward 16 , 834 , 786 , 2
La Crosse City Ward 17 , 999 , 906 , 4
La Crosse City Ward 18 , 0 , 4 , 0
La Crosse City Ward 19 , 1 , 4 , 0
La Crosse City Ward 20 , 0 , 0 , 0
La Crosse City Ward 21 , 0 , 0 , 0
Onalaska City Wards 1 - 4 ," 1,358 "," 2,151 ", 7
Onalaska City Wards 5 - 8 & 13 ," 1,180 "," 1,426 ", 5
Onalaska City Wards 9 - 12 ," 1,303 "," 1,717 ", 8
"","","","","",e ,grni
rad ,"",faff ,"",an ,aknp a,tetca
Sheldon Town , 70 , 134 , 0
Wellington Town Wards 1 & 2 , 109 , 157 , 0
Wells Town , 90 , 169 , 0
Wilton Town Wards 1 - 3 , 93 , 158 , 0
Cashton Village Wards 1 & 2 , 203 , 288 , 1
Melvina Village , 14 , 31 , 0
Norwalk Village , 94 , 125 , 0
Wilton Village , 93 , 142 , 0
Akan Town , 89 , 126 , 0
Bloom Town , 98 , 160 , 0
Forest Town , 83 , 102 , 1
Henrietta Town , 116 , 136 , 0
Sylvan Town Wards 1 - 4 , 91 , 132 , 0
Viola Village Ward 2 , 108 , 109 , 0
Yuba Village , 14 , 24 , 0
Bergen Town Wards 1 - 3 , 342 , 456 , 0
Christiana Town Wards 1 & 2 , 197 , 299 , 0
"","","","","","",ek ,girn
r ad ,"",fa ff ,"",a n ,"",a n ap,actte
Clinton Town Wards 1 & 2 , 123 , 140 , 0
Coon Town Wards 1 & 2 , 168 , 225 , 0
Forest Town , 108 , 165 , 0
Franklin Town , 176 , 362 , 0
Genoa Town Wards 1 & 2 , 205 , 196 , 0
Greenwood Town , 93 , 131 , 0
Hamburg Town Wards 1 & 2 , 198 , 327 , 0
Harmony Town , 163 , 193 , 0
Hillsboro Town Wards 1 & 2 , 138 , 225 , 0
Jefferson Town Wards 1 - 4 , 249 , 349 , 0
Kickapoo Town , 143 , 134 , 0
Liberty Town , 62 , 73 , 0
Stark Town Wards 1 & 2 , 122 , 76 , 0
Sterling Town , 89 , 232 , 0
Union Town Wards 1 & 2 , 91 , 119 , 0
Viroqua Town Wards 1 - 4 , 376 , 540 , 1
Webster Town , 163 , 158 , 0
Wheatland Town , 101 , 103 , 0
Whitestown Town , 89 , 136 , 0
Chaseburg Village , 55 , 100 , 0
Coon Valley Village , 177 , 271 , 0
De Soto Village Ward 1 , 59 , 64 , 0
Genoa Village , 76 , 81 , 0
La Farge Village , 210 , 151 , 0
Ontario Village , 92 , 114 , 0
Readstown Village , 80 , 135 , 0
Stoddard Village , 218 , 221 , 0
Viola Village Ward 1 , 39 , 66 , 0
"","","","","","",ke ,"",irng
r ad ,"",fa ff ,"",a n,"",a anp,"",catte
Hillsboro City Wards 1 - 4 , 277 , 355 , 1
Viroqua City Wards 1 - 9 ," 1,106 "," 1,263 ", 0
Westby City Wards 1 - 5 , 569 , 577 , 0
